tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-07-23,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 1,1834
2021-07-23,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 1,2900
2021-07-23,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 1,3502
2021-07-23,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 1,1097
2021-07-23,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 1,1319
2021-07-23,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 1,2570
2021-07-23,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 1,1122
2021-07-23,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,LANSIA,Dosis 1,3146
2021-07-23,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,LANSIA,Dosis 1,1817
2021-07-23,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,LANSIA,Dosis 1,4443
2021-07-23,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 1,1210
2021-07-23,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 1,2582
2021-07-23,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 1,1382
2021-07-23,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 1,2485
2021-07-23,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 1,3822
2021-07-23,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 1,1186
2021-07-23,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 1,2088
2021-07-23,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 1,2277
2021-07-23,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 1,2591
2021-07-23,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 1,1259
2021-07-23,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 1,1098
2021-07-23,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 1,1362
2021-07-23,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 1,1318
2021-07-23,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 1,965
2021-07-23,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 1,1661
2021-07-23,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 1,1562
2021-07-23,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 1,3214
2021-07-23,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 1,3253
2021-07-23,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 1,3465
2021-07-23,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 1,2203
2021-07-23,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 1,1017
2021-07-23,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 1,2706
2021-07-23,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 1,543
2021-07-23,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 1,2055
2021-07-23,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 1,1157
2021-07-23,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 1,2285
2021-07-23,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 1,1563
2021-07-23,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 1,1671
2021-07-23,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 1,1542
2021-07-23,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 1,875
2021-07-23,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 1,2367
2021-07-23,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 1,1188
2021-07-23,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 1,2058
2021-07-23,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 1,1955
2021-07-23,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 1,3214
2021-07-23,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 1,2573
2021-07-23,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 1,2625
2021-07-24,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 1,1990
2021-07-24,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 1,3852
2021-07-24,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 1,3521
2021-07-24,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 1,5381
2021-07-24,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 1,3532
2021-07-24,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 1,1223
2021-07-24,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 1,1421
2021-07-24,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 1,1330
2021-07-24,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 1,1389
2021-07-24,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 1,1841
2021-07-24,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 1,2901
2021-07-24,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 1,3506
2021-07-24,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 1,1097
2021-07-24,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 1,1321
2021-07-24,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 1,2574
2021-07-24,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 1,1124
2021-07-24,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,LANSIA,Dosis 1,3150
2021-07-24,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,LANSIA,Dosis 1,1819
2021-07-24,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,LANSIA,Dosis 1,4450
2021-07-24,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 1,1213
2021-07-24,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 1,2585
2021-07-24,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 1,1383
2021-07-24,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 1,2486
2021-07-24,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 1,3823
2021-07-24,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 1,1191
2021-07-24,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 1,2089
2021-07-24,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 1,2279
2021-07-24,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 1,2593
2021-07-24,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 1,1260
2021-07-24,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 1,1100
2021-07-24,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 1,1363
2021-07-24,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 1,1320
2021-07-24,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 1,965
2021-07-24,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 1,1665
2021-07-24,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 1,1565
2021-07-24,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 1,3217
2021-07-24,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 1,3257
2021-07-24,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 1,3469
2021-07-24,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 1,2205
2021-07-24,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 1,1023
2021-07-24,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 1,2709
2021-07-24,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 1,543
2021-07-24,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 1,2063
2021-07-24,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 1,1158
2021-07-24,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 1,2289
2021-07-24,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 1,1565
2021-07-24,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 1,1672
2021-07-24,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 1,1548
2021-07-24,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 1,876
2021-07-24,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 1,2373
2021-07-24,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 1,1197
2021-07-24,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 1,2059
2021-07-24,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 1,1955
2021-07-24,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 1,3218
2021-07-24,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 1,2578
2021-07-24,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 1,2629
2021-07-25,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 1,1993
2021-07-25,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 1,3826
2021-07-25,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 1,3509
2021-07-25,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 1,5362
2021-07-25,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 1,3529
2021-07-25,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 1,1222
2021-07-25,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 1,1419
2021-07-25,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 1,1323
2021-07-25,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 1,1382
2021-07-25,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 1,1834
2021-07-25,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 1,2887
2021-07-25,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 1,3500
2021-07-25,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 1,1096
2021-07-25,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 1,1319
2021-07-25,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 1,2557
2021-07-25,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 1,1128
2021-07-25,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,LANSIA,Dosis 1,3145
2021-07-25,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,LANSIA,Dosis 1,1817
2021-07-25,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,LANSIA,Dosis 1,4439
2021-07-25,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 1,1209
2021-07-25,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 1,2576
2021-07-25,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 1,1378
2021-07-25,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 1,2479
2021-07-25,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 1,3810
2021-07-25,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 1,1187
2021-07-25,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 1,2069
2021-07-25,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 1,2274
2021-07-25,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 1,2589
2021-07-25,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 1,1260
2021-07-25,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 1,1094
2021-07-25,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 1,1353
2021-07-25,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 1,1309
2021-07-25,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 1,960
2021-07-25,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 1,1661
2021-07-25,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 1,1558
2021-07-25,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 1,3207
2021-07-25,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 1,3237
2021-07-25,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 1,3459
2021-07-25,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 1,2199
2021-07-25,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 1,1021
2021-07-25,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 1,2703
2021-07-25,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 1,543
2021-07-25,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 1,2059
2021-07-25,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 1,1152
2021-07-25,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 1,2286
2021-07-25,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 1,1556
2021-07-25,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 1,1667
2021-07-25,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 1,1541
2021-07-25,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 1,874
2021-07-25,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 1,2365
2021-07-25,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 1,1198
2021-07-25,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 1,2052
2021-07-25,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 1,1948
2021-07-25,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 1,3209
2021-07-25,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 1,2570
2021-07-25,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 1,2620
2021-07-26,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 1,1998
2021-07-26,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 1,3826
2021-07-26,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 1,3510
2021-07-26,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 1,5363
2021-07-26,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 1,3534
2021-07-26,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 1,1223
2021-07-26,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 1,1421
2021-07-26,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 1,1323
2021-07-26,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 1,1383
2021-07-26,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 1,1834
2021-07-26,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 1,2889
2021-07-26,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 1,3501
2021-07-26,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 1,1100
2021-07-26,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 1,1319
2021-07-26,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 1,2559
2021-07-26,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 1,1129
2021-07-26,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,LANSIA,Dosis 1,3150
2021-07-26,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,LANSIA,Dosis 1,1818
2021-07-26,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,LANSIA,Dosis 1,4439
2021-07-26,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 1,1209
2021-07-26,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 1,2578
2021-07-26,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 1,1380
2021-07-26,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 1,2479
2021-07-26,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 1,3813
2021-07-26,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 1,1187
2021-07-26,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 1,2069
2021-07-26,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 1,2274
2021-07-26,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 1,2590
2021-07-26,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,LANSIA,Dosis 1,1260
2021-07-26,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,LANSIA,Dosis 1,1094
2021-07-26,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,LANSIA,Dosis 1,1353
2021-07-26,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,LANSIA,Dosis 1,1309
2021-07-26,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,LANSIA,Dosis 1,960
2021-07-26,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,LANSIA,Dosis 1,1662
2021-07-26,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,LANSIA,Dosis 1,1559
2021-07-26,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,LANSIA,Dosis 1,3207
2021-07-26,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,LANSIA,Dosis 1,3238
2021-07-26,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,LANSIA,Dosis 1,3463
2021-07-26,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,LANSIA,Dosis 1,2199
2021-07-26,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,LANSIA,Dosis 1,1021
2021-07-26,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,LANSIA,Dosis 1,2704
2021-07-26,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,LANSIA,Dosis 1,543
2021-07-26,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,LANSIA,Dosis 1,2059
2021-07-26,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,LANSIA,Dosis 1,1152
2021-07-26,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,LANSIA,Dosis 1,2287
2021-07-26,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,LANSIA,Dosis 1,1557
2021-07-26,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,LANSIA,Dosis 1,1668
2021-07-26,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,LANSIA,Dosis 1,1546
2021-07-26,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,LANSIA,Dosis 1,875
2021-07-26,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,LANSIA,Dosis 1,2366
2021-07-26,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,LANSIA,Dosis 1,1198
2021-07-26,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,LANSIA,Dosis 1,2052
2021-07-26,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,LANSIA,Dosis 1,1949
2021-07-26,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,LANSIA,Dosis 1,3212
2021-07-26,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,LANSIA,Dosis 1,2570
2021-07-26,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,LANSIA,Dosis 1,2623
2021-07-27,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,LANSIA,Dosis 1,1998
2021-07-27,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,LANSIA,Dosis 1,3834
2021-07-27,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,LANSIA,Dosis 1,3515
2021-07-27,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,LANSIA,Dosis 1,5372
2021-07-27,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,LANSIA,Dosis 1,3538
2021-07-27,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,LANSIA,Dosis 1,1227
2021-07-27,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,LANSIA,Dosis 1,1425
2021-07-27,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,LANSIA,Dosis 1,1323
2021-07-27,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,LANSIA,Dosis 1,1384
2021-07-27,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,LANSIA,Dosis 1,1841
2021-07-27,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,LANSIA,Dosis 1,2892
2021-07-27,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,LANSIA,Dosis 1,3504
2021-07-27,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,LANSIA,Dosis 1,1102
2021-07-27,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,LANSIA,Dosis 1,1322
2021-07-27,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,LANSIA,Dosis 1,2560
2021-07-27,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,LANSIA,Dosis 1,1133
2021-07-27,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,LANSIA,Dosis 1,3159
2021-07-27,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,LANSIA,Dosis 1,1824
2021-07-27,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,LANSIA,Dosis 1,4442
2021-07-27,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,LANSIA,Dosis 1,1209
2021-07-27,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,LANSIA,Dosis 1,2583
2021-07-27,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,LANSIA,Dosis 1,1380
2021-07-27,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,LANSIA,Dosis 1,2479
2021-07-27,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,LANSIA,Dosis 1,3820
2021-07-27,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,LANSIA,Dosis 1,1191
2021-07-27,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,LANSIA,Dosis 1,2071
2021-07-27,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,LANSIA,Dosis 1,2277
2021-07-27,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,LANSIA,Dosis 1,2595
