tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-06-21,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PELAYAN PUBLIK,DOSIS 1,4726
2021-06-21,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,PELAYAN PUBLIK,DOSIS 1,2356
2021-06-21,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PELAYAN PUBLIK,DOSIS 1,5899
2021-06-21,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PELAYAN PUBLIK,DOSIS 1,3449
2021-06-21,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PELAYAN PUBLIK,DOSIS 1,11229
2021-06-21,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PELAYAN PUBLIK,DOSIS 1,5806
2021-06-21,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PELAYAN PUBLIK,DOSIS 1,6739
2021-06-22,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,PELAYAN PUBLIK,DOSIS 1,5044
2021-06-22,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PELAYAN PUBLIK,DOSIS 1,14644
2021-06-22,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PELAYAN PUBLIK,DOSIS 1,13915
2021-06-22,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PELAYAN PUBLIK,DOSIS 1,11292
2021-06-22,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PELAYAN PUBLIK,DOSIS 1,13893
2021-06-22,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,PELAYAN PUBLIK,DOSIS 1,2699
2021-06-22,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,PELAYAN PUBLIK,DOSIS 1,3370
2021-06-22,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,PELAYAN PUBLIK,DOSIS 1,1642
2021-06-22,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PELAYAN PUBLIK,DOSIS 1,2877
2021-06-22,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,PELAYAN PUBLIK,DOSIS 1,6744
2021-06-22,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PELAYAN PUBLIK,DOSIS 1,5581
2021-06-22,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PELAYAN PUBLIK,DOSIS 1,6267
2021-06-22,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PELAYAN PUBLIK,DOSIS 1,3645
2021-06-22,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PELAYAN PUBLIK,DOSIS 1,2647
2021-06-22,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,PELAYAN PUBLIK,DOSIS 1,7060
2021-06-22,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,PELAYAN PUBLIK,DOSIS 1,3265
2021-06-22,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,PELAYAN PUBLIK,DOSIS 1,11767
2021-06-22,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,PELAYAN PUBLIK,DOSIS 1,7042
2021-06-22,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,PELAYAN PUBLIK,DOSIS 1,19201
2021-06-22,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PELAYAN PUBLIK,DOSIS 1,2815
2021-06-22,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PELAYAN PUBLIK,DOSIS 1,8187
2021-06-22,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PELAYAN PUBLIK,DOSIS 1,8480
2021-06-22,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PELAYAN PUBLIK,DOSIS 1,5591
2021-06-22,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PELAYAN PUBLIK,DOSIS 1,9580
2021-06-22,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PELAYAN PUBLIK,DOSIS 1,4378
2021-06-22,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,PELAYAN PUBLIK,DOSIS 1,6297
2021-06-22,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PELAYAN PUBLIK,DOSIS 1,5168
2021-06-22,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PELAYAN PUBLIK,DOSIS 1,11322
2021-06-22,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,PELAYAN PUBLIK,DOSIS 1,2896
2021-06-22,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,PELAYAN PUBLIK,DOSIS 1,3585
2021-06-22,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,PELAYAN PUBLIK,DOSIS 1,3862
2021-06-22,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,PELAYAN PUBLIK,DOSIS 1,3573
2021-06-22,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PELAYAN PUBLIK,DOSIS 1,1557
2021-06-22,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,PELAYAN PUBLIK,DOSIS 1,3095
2021-06-22,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6177
2021-06-22,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PELAYAN PUBLIK,DOSIS 1,7548
2021-06-22,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,PELAYAN PUBLIK,DOSIS 1,11139
2021-06-22,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PELAYAN PUBLIK,DOSIS 1,12831
2021-06-22,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,PELAYAN PUBLIK,DOSIS 1,3725
2021-06-22,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PELAYAN PUBLIK,DOSIS 1,2168
2021-06-22,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PELAYAN PUBLIK,DOSIS 1,12619
2021-06-22,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,PELAYAN PUBLIK,DOSIS 1,743
2021-06-22,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,PELAYAN PUBLIK,DOSIS 1,10550
2021-06-22,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,PELAYAN PUBLIK,DOSIS 1,3350
2021-06-22,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PELAYAN PUBLIK,DOSIS 1,7265
2021-06-22,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PELAYAN PUBLIK,DOSIS 1,5136
2021-06-22,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PELAYAN PUBLIK,DOSIS 1,5211
2021-06-22,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PELAYAN PUBLIK,DOSIS 1,2378
2021-06-22,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,PELAYAN PUBLIK,DOSIS 1,1558
2021-06-22,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PELAYAN PUBLIK,DOSIS 1,5017
2021-06-22,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,PELAYAN PUBLIK,DOSIS 1,2435
2021-06-22,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PELAYAN PUBLIK,DOSIS 1,6010
2021-06-22,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PELAYAN PUBLIK,DOSIS 1,3612
2021-06-22,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PELAYAN PUBLIK,DOSIS 1,11885
2021-06-22,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PELAYAN PUBLIK,DOSIS 1,5979
2021-06-22,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PELAYAN PUBLIK,DOSIS 1,6974
2021-06-23,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,PELAYAN PUBLIK,DOSIS 1,5164
2021-06-23,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PELAYAN PUBLIK,DOSIS 1,14883
2021-06-23,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PELAYAN PUBLIK,DOSIS 1,14149
2021-06-23,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PELAYAN PUBLIK,DOSIS 1,11503
2021-06-23,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PELAYAN PUBLIK,DOSIS 1,14050
2021-06-23,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,PELAYAN PUBLIK,DOSIS 1,2748
2021-06-23,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,PELAYAN PUBLIK,DOSIS 1,3403
2021-06-23,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,PELAYAN PUBLIK,DOSIS 1,1676
2021-06-23,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PELAYAN PUBLIK,DOSIS 1,2920
2021-06-23,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,PELAYAN PUBLIK,DOSIS 1,6861
2021-06-23,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PELAYAN PUBLIK,DOSIS 1,5689
2021-06-23,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PELAYAN PUBLIK,DOSIS 1,6408
2021-06-23,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PELAYAN PUBLIK,DOSIS 1,3718
2021-06-23,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PELAYAN PUBLIK,DOSIS 1,2692
2021-06-23,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,PELAYAN PUBLIK,DOSIS 1,7164
2021-06-23,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,PELAYAN PUBLIK,DOSIS 1,3319
2021-06-23,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,PELAYAN PUBLIK,DOSIS 1,12005
2021-06-23,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,PELAYAN PUBLIK,DOSIS 1,7258
2021-06-23,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,PELAYAN PUBLIK,DOSIS 1,19505
2021-06-23,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PELAYAN PUBLIK,DOSIS 1,2859
2021-06-23,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PELAYAN PUBLIK,DOSIS 1,8309
2021-06-23,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PELAYAN PUBLIK,DOSIS 1,8537
2021-06-23,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PELAYAN PUBLIK,DOSIS 1,5696
2021-06-23,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PELAYAN PUBLIK,DOSIS 1,9678
2021-06-23,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PELAYAN PUBLIK,DOSIS 1,4460
2021-06-23,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,PELAYAN PUBLIK,DOSIS 1,6366
2021-06-23,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PELAYAN PUBLIK,DOSIS 1,5220
2021-06-23,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PELAYAN PUBLIK,DOSIS 1,11428
2021-06-23,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,PELAYAN PUBLIK,DOSIS 1,2934
2021-06-23,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,PELAYAN PUBLIK,DOSIS 1,3637
2021-06-23,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,PELAYAN PUBLIK,DOSIS 1,3927
2021-06-23,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,PELAYAN PUBLIK,DOSIS 1,3626
2021-06-23,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PELAYAN PUBLIK,DOSIS 1,1581
2021-06-23,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,PELAYAN PUBLIK,DOSIS 1,3131
2021-06-23,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6242
2021-06-23,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PELAYAN PUBLIK,DOSIS 1,7685
2021-06-23,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,PELAYAN PUBLIK,DOSIS 1,11348
2021-06-23,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PELAYAN PUBLIK,DOSIS 1,13263
2021-06-23,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,PELAYAN PUBLIK,DOSIS 1,3799
2021-06-23,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PELAYAN PUBLIK,DOSIS 1,2211
2021-06-23,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PELAYAN PUBLIK,DOSIS 1,12783
2021-06-23,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,PELAYAN PUBLIK,DOSIS 1,754
2021-06-23,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,PELAYAN PUBLIK,DOSIS 1,10889
2021-06-23,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,PELAYAN PUBLIK,DOSIS 1,3391
2021-06-23,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PELAYAN PUBLIK,DOSIS 1,7387
2021-06-23,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PELAYAN PUBLIK,DOSIS 1,5274
2021-06-23,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PELAYAN PUBLIK,DOSIS 1,5317
2021-06-23,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PELAYAN PUBLIK,DOSIS 1,2437
2021-06-23,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,PELAYAN PUBLIK,DOSIS 1,1578
2021-06-23,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PELAYAN PUBLIK,DOSIS 1,5066
2021-06-23,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,PELAYAN PUBLIK,DOSIS 1,2472
2021-06-23,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PELAYAN PUBLIK,DOSIS 1,6099
2021-06-23,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PELAYAN PUBLIK,DOSIS 1,3655
2021-06-23,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PELAYAN PUBLIK,DOSIS 1,12517
2021-06-23,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PELAYAN PUBLIK,DOSIS 1,6027
2021-06-23,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PELAYAN PUBLIK,DOSIS 1,7072
2021-06-24,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,PELAYAN PUBLIK,DOSIS 1,5751
2021-06-24,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PELAYAN PUBLIK,DOSIS 1,15782
2021-06-24,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PELAYAN PUBLIK,DOSIS 1,15184
2021-06-24,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PELAYAN PUBLIK,DOSIS 1,12234
2021-06-24,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PELAYAN PUBLIK,DOSIS 1,15237
2021-06-24,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,PELAYAN PUBLIK,DOSIS 1,2944
2021-06-24,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,PELAYAN PUBLIK,DOSIS 1,3633
2021-06-24,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,PELAYAN PUBLIK,DOSIS 1,1797
2021-06-24,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PELAYAN PUBLIK,DOSIS 1,3111
2021-06-24,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,PELAYAN PUBLIK,DOSIS 1,7283
2021-06-24,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PELAYAN PUBLIK,DOSIS 1,5989
2021-06-24,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PELAYAN PUBLIK,DOSIS 1,6909
2021-06-24,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PELAYAN PUBLIK,DOSIS 1,4026
2021-06-24,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PELAYAN PUBLIK,DOSIS 1,2880
2021-06-24,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,PELAYAN PUBLIK,DOSIS 1,7613
2021-06-24,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,PELAYAN PUBLIK,DOSIS 1,3549
2021-06-24,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,PELAYAN PUBLIK,DOSIS 1,12804
2021-06-24,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,PELAYAN PUBLIK,DOSIS 1,7617
2021-06-24,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,PELAYAN PUBLIK,DOSIS 1,20883
2021-06-24,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PELAYAN PUBLIK,DOSIS 1,3035
2021-06-24,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PELAYAN PUBLIK,DOSIS 1,8895
2021-06-24,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PELAYAN PUBLIK,DOSIS 1,8844
2021-06-24,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6116
2021-06-24,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PELAYAN PUBLIK,DOSIS 1,10129
2021-06-24,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PELAYAN PUBLIK,DOSIS 1,4760
2021-06-24,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,PELAYAN PUBLIK,DOSIS 1,6739
2021-06-24,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PELAYAN PUBLIK,DOSIS 1,5418
2021-06-24,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PELAYAN PUBLIK,DOSIS 1,12043
2021-06-24,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,PELAYAN PUBLIK,DOSIS 1,3138
2021-06-24,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,PELAYAN PUBLIK,DOSIS 1,3888
2021-06-24,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,PELAYAN PUBLIK,DOSIS 1,4270
2021-06-24,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,PELAYAN PUBLIK,DOSIS 1,3881
2021-06-24,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PELAYAN PUBLIK,DOSIS 1,1662
2021-06-24,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,PELAYAN PUBLIK,DOSIS 1,3247
2021-06-24,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6517
2021-06-24,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PELAYAN PUBLIK,DOSIS 1,8038
2021-06-24,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,PELAYAN PUBLIK,DOSIS 1,12180
2021-06-24,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PELAYAN PUBLIK,DOSIS 1,14088
2021-06-24,3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,PELAYAN PUBLIK,DOSIS 1,4079
2021-06-24,3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PELAYAN PUBLIK,DOSIS 1,2344
2021-06-24,3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PELAYAN PUBLIK,DOSIS 1,13225
2021-06-24,3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,PELAYAN PUBLIK,DOSIS 1,794
2021-06-24,3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,PELAYAN PUBLIK,DOSIS 1,11442
2021-06-24,3173071002,JAKARTA BARAT,PALMERAH,SLIPI,PELAYAN PUBLIK,DOSIS 1,3557
2021-06-24,3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PELAYAN PUBLIK,DOSIS 1,7859
2021-06-24,3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PELAYAN PUBLIK,DOSIS 1,5727
2021-06-24,3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PELAYAN PUBLIK,DOSIS 1,5675
2021-06-24,3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PELAYAN PUBLIK,DOSIS 1,2580
2021-06-24,3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,PELAYAN PUBLIK,DOSIS 1,1711
2021-06-24,3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PELAYAN PUBLIK,DOSIS 1,5548
2021-06-24,3173031004,JAKARTA BARAT,TAMAN SARI,TANGKI,PELAYAN PUBLIK,DOSIS 1,2616
2021-06-24,3173021005,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PELAYAN PUBLIK,DOSIS 1,6396
2021-06-24,3173021002,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PELAYAN PUBLIK,DOSIS 1,3965
2021-06-24,3173061003,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PELAYAN PUBLIK,DOSIS 1,13416
2021-06-24,3173021003,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PELAYAN PUBLIK,DOSIS 1,6310
2021-06-24,3173021007,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PELAYAN PUBLIK,DOSIS 1,7414
2021-06-25,3173041007,JAKARTA BARAT,TAMBORA,ANGKE,PELAYAN PUBLIK,DOSIS 1,6001
2021-06-25,3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PELAYAN PUBLIK,DOSIS 1,16323
2021-06-25,3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PELAYAN PUBLIK,DOSIS 1,15730
2021-06-25,3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PELAYAN PUBLIK,DOSIS 1,12756
2021-06-25,3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PELAYAN PUBLIK,DOSIS 1,16063
2021-06-25,3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,PELAYAN PUBLIK,DOSIS 1,3072
2021-06-25,3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,PELAYAN PUBLIK,DOSIS 1,3734
2021-06-25,3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,PELAYAN PUBLIK,DOSIS 1,1864
2021-06-25,3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PELAYAN PUBLIK,DOSIS 1,3261
2021-06-25,3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,PELAYAN PUBLIK,DOSIS 1,7493
2021-06-25,3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PELAYAN PUBLIK,DOSIS 1,6271
2021-06-25,3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PELAYAN PUBLIK,DOSIS 1,7252
2021-06-25,3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PELAYAN PUBLIK,DOSIS 1,4179
2021-06-25,3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PELAYAN PUBLIK,DOSIS 1,3027
2021-06-25,3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,PELAYAN PUBLIK,DOSIS 1,7901
2021-06-25,3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,PELAYAN PUBLIK,DOSIS 1,3686
2021-06-25,3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,PELAYAN PUBLIK,DOSIS 1,13428
2021-06-25,3173061004,JAKARTA BARAT,KALI DERES,KAMAL,PELAYAN PUBLIK,DOSIS 1,7948
2021-06-25,3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,PELAYAN PUBLIK,DOSIS 1,21430
2021-06-25,3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,PELAYAN PUBLIK,DOSIS 1,3150
2021-06-25,3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,PELAYAN PUBLIK,DOSIS 1,9366
2021-06-25,3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,PELAYAN PUBLIK,DOSIS 1,9083
2021-06-25,3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6435
2021-06-25,3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,PELAYAN PUBLIK,DOSIS 1,10430
2021-06-25,3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,PELAYAN PUBLIK,DOSIS 1,4961
2021-06-25,3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,PELAYAN PUBLIK,DOSIS 1,6976
2021-06-25,3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,PELAYAN PUBLIK,DOSIS 1,5608
2021-06-25,3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,PELAYAN PUBLIK,DOSIS 1,12409
2021-06-25,3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,PELAYAN PUBLIK,DOSIS 1,3279
2021-06-25,3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,PELAYAN PUBLIK,DOSIS 1,4027
2021-06-25,3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,PELAYAN PUBLIK,DOSIS 1,4446
2021-06-25,3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,PELAYAN PUBLIK,DOSIS 1,4046
2021-06-25,3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,PELAYAN PUBLIK,DOSIS 1,1708
2021-06-25,3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,PELAYAN PUBLIK,DOSIS 1,3354
2021-06-25,3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,PELAYAN PUBLIK,DOSIS 1,6680
2021-06-25,3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,PELAYAN PUBLIK,DOSIS 1,8304
2021-06-25,3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,PELAYAN PUBLIK,DOSIS 1,12659
2021-06-25,3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PELAYAN PUBLIK,DOSIS 1,14854
