tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-06-24,3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,LANSIA,Dosis 1,136
2021-06-24,3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,LANSIA,Dosis 1,99
2021-06-24,3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,LANSIA,Dosis 1,118
2021-06-24,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,LANSIA,Dosis 1,56
2021-06-24,3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,LANSIA,Dosis 1,178
2021-06-24,3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,LANSIA,Dosis 1,133
2021-06-24,3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,LANSIA,Dosis 1,59
2021-06-24,3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,LANSIA,Dosis 1,88
2021-06-24,3171041002,JAKARTA PUSAT,SENEN,KENARI,LANSIA,Dosis 1,153
2021-06-24,3171041004,JAKARTA PUSAT,SENEN,KRAMAT,LANSIA,Dosis 1,194
2021-06-24,3171041005,JAKARTA PUSAT,SENEN,KWITANG,LANSIA,Dosis 1,90
2021-06-24,3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,LANSIA,Dosis 1,139
2021-06-24,3171061001,JAKARTA PUSAT,MENTENG,MENTENG,LANSIA,Dosis 1,256
2021-06-24,3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,LANSIA,Dosis 1,61
2021-06-24,3171041003,JAKARTA PUSAT,SENEN,PASEBAN,LANSIA,Dosis 1,383
2021-06-24,3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,LANSIA,Dosis 1,206
2021-06-24,3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,LANSIA,Dosis 1,165
2021-06-24,3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,LANSIA,Dosis 1,312
2021-06-24,3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,LANSIA,Dosis 1,82
2021-06-24,3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,LANSIA,Dosis 1,305
2021-06-24,3171041001,JAKARTA PUSAT,SENEN,SENEN,LANSIA,Dosis 1,122
2021-06-24,3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,LANSIA,Dosis 1,258
2021-06-24,3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,LANSIA,Dosis 1,244
2021-06-24,3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,LANSIA,Dosis 1,195
2021-06-24,3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,LANSIA,Dosis 1,167
2021-06-25,3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,LANSIA,Dosis 1,247
