tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-07-24,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Remaja,Dosis 1,1198
2021-07-24,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Remaja,Dosis 1,1695
2021-07-24,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Remaja,Dosis 1,1011
2021-07-24,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,Remaja,Dosis 1,532
2021-07-24,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,Remaja,Dosis 1,259
2021-07-24,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,Remaja,Dosis 1,940
2021-07-24,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,Remaja,Dosis 1,1114
2021-07-24,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,Remaja,Dosis 1,71
2021-07-24,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,Remaja,Dosis 1,115
2021-07-24,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,Remaja,Dosis 1,125
2021-07-24,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Remaja,Dosis 1,808
2021-07-24,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Remaja,Dosis 1,681
2021-07-24,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Remaja,Dosis 1,963
2021-07-24,3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Remaja,Dosis 1,1523
2021-07-24,3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Remaja,Dosis 1,360
2021-07-24,3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Remaja,Dosis 1,1285
2021-07-24,3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Remaja,Dosis 1,1044
2021-07-24,3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Remaja,Dosis 1,800
2021-07-24,3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Remaja,Dosis 1,933
2021-07-24,3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Remaja,Dosis 1,569
2021-07-24,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Remaja,Dosis 1,339
2021-07-24,3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Remaja,Dosis 1,1619
2021-07-24,3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Remaja,Dosis 1,997
2021-07-24,3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Remaja,Dosis 1,437
2021-07-24,3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Remaja,Dosis 1,867
2021-07-24,3171041002,JAKARTA PUSAT,SENEN,KENARI,Remaja,Dosis 1,364
2021-07-24,3171041004,JAKARTA PUSAT,SENEN,KRAMAT,Remaja,Dosis 1,1082
2021-07-24,3171041005,JAKARTA PUSAT,SENEN,KWITANG,Remaja,Dosis 1,762
2021-07-24,3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Remaja,Dosis 1,1046
2021-07-24,3171061001,JAKARTA PUSAT,MENTENG,MENTENG,Remaja,Dosis 1,970
2021-07-24,3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Remaja,Dosis 1,432
2021-07-24,3171041003,JAKARTA PUSAT,SENEN,PASEBAN,Remaja,Dosis 1,976
2021-07-24,3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Remaja,Dosis 1,802
2021-07-24,3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Remaja,Dosis 1,1081
2021-07-24,3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Remaja,Dosis 1,513
2021-07-24,3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Remaja,Dosis 1,535
2021-07-24,3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Remaja,Dosis 1,952
2021-07-24,3171041001,JAKARTA PUSAT,SENEN,SENEN,Remaja,Dosis 1,328
2021-07-24,3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,Remaja,Dosis 1,1316
2021-07-24,3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Remaja,Dosis 1,903
2021-07-24,3171081004,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Remaja,Dosis 1,2302
2021-07-24,3171031008,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Remaja,Dosis 1,1330
2021-07-25,3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Remaja,Dosis 1,910
2021-07-25,3171041006,JAKARTA PUSAT,SENEN,BUNGUR,Remaja,Dosis 1,836
2021-07-25,3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Remaja,Dosis 1,1228
2021-07-25,3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Remaja,Dosis 1,1794
2021-07-25,3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Remaja,Dosis 1,1059
2021-07-25,3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,Remaja,Dosis 1,604
2021-07-25,3171061003,JAKARTA PUSAT,MENTENG,CIKINI,Remaja,Dosis 1,266
2021-07-25,3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,Remaja,Dosis 1,963
2021-07-25,3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,Remaja,Dosis 1,1165
2021-07-25,3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,Remaja,Dosis 1,73
2021-07-25,3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,Remaja,Dosis 1,115
2021-07-25,3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,Remaja,Dosis 1,129
2021-07-25,3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Remaja,Dosis 1,828
2021-07-25,3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Remaja,Dosis 1,706
2021-07-25,3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Remaja,Dosis 1,978
2021-07-25,3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Remaja,Dosis 1,1656
2021-07-25,3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Remaja,Dosis 1,366
2021-07-25,3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Remaja,Dosis 1,1356
2021-07-25,3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Remaja,Dosis 1,1097
2021-07-25,3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Remaja,Dosis 1,820
2021-07-25,3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Remaja,Dosis 1,960
2021-07-25,3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Remaja,Dosis 1,578
2021-07-25,3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Remaja,Dosis 1,349
2021-07-25,3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Remaja,Dosis 1,1649
2021-07-25,3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Remaja,Dosis 1,1007
2021-07-25,3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Remaja,Dosis 1,445
2021-07-25,3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Remaja,Dosis 1,884
2021-07-25,3171041002,JAKARTA PUSAT,SENEN,KENARI,Remaja,Dosis 1,399
