tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-06-26,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 1,5072
2021-06-26,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 1,6151
2021-06-26,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 1,3973
2021-06-26,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 1,6969
2021-06-26,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 1,1357
2021-06-26,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 1,1439
2021-06-26,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 1,2079
2021-06-26,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 1,3548
2021-06-26,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 1,1915
2021-06-26,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 1,2457
2021-06-26,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 1,1564
2021-06-26,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 1,6522
2021-06-26,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 1,5076
2021-06-26,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 1,1830
2021-06-26,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 1,1262
2021-06-26,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 1,2397
2021-06-26,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 1,2230
2021-06-27,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 1,1295
2021-06-27,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 1,1740
2021-06-27,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 1,2703
2021-06-27,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 1,1126
2021-06-27,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 1,3021
2021-06-27,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 1,2738
2021-06-27,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 1,3481
2021-06-27,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 1,5212
2021-06-27,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 1,1104
2021-06-27,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 1,2441
2021-06-27,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 1,1259
2021-06-27,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 1,3766
2021-06-27,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 1,3250
2021-06-27,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 1,2090
2021-06-27,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 1,5074
2021-06-27,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 1,6160
2021-06-27,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 1,3975
2021-06-27,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 1,6975
2021-06-27,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 1,1360
2021-06-27,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 1,1442
2021-06-27,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 1,2079
2021-06-27,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 1,3548
2021-06-27,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 1,1915
2021-06-27,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 1,2457
2021-06-27,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 1,1564
2021-06-27,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 1,6529
2021-06-27,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 1,5078
2021-06-27,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 1,1830
2021-06-27,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 1,1263
2021-06-27,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 1,2398
2021-06-27,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 1,2230
2021-06-28,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 1,1295
2021-06-28,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 1,1740
2021-06-28,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 1,2703
2021-06-28,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 1,1128
2021-06-28,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 1,3025
2021-06-28,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 1,2738
2021-06-28,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 1,3482
2021-06-28,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 1,5212
2021-06-28,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 1,1105
2021-06-28,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 1,2441
2021-06-28,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 1,1259
2021-06-28,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 1,3767
2021-06-28,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 1,3250
2021-06-28,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 1,2091
2021-06-28,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 1,5074
2021-06-28,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 1,6166
2021-06-28,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 1,3978
2021-06-28,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 1,6978
2021-06-28,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 1,1360
2021-06-28,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 1,1442
2021-06-28,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 1,2079
2021-06-28,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 1,3548
2021-06-28,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 1,1915
2021-06-28,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 1,2457
2021-06-28,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 1,1564
2021-06-28,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 1,6531
2021-06-28,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 1,5079
2021-06-28,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 1,1831
2021-06-28,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 1,1263
2021-06-28,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 1,2398
2021-06-28,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 1,2230
2021-06-29,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 1,1295
2021-06-29,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 1,1745
2021-06-29,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 1,2704
2021-06-29,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 1,1131
2021-06-29,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 1,3029
2021-06-29,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 1,2743
2021-06-29,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 1,3486
2021-06-29,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 1,5220
2021-06-29,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 1,1107
2021-06-29,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 1,2447
2021-06-29,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 1,1261
2021-06-29,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 1,3769
2021-06-29,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 1,3255
2021-06-29,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 1,2099
2021-06-29,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 1,5083
2021-06-29,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 1,6179
2021-06-29,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 1,3983
2021-06-29,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 1,6988
2021-06-29,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 1,1367
2021-06-29,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 1,1448
2021-06-29,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 1,2080
2021-06-29,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 1,3552
2021-06-29,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 1,1916
2021-06-29,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 1,2458
2021-06-29,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 1,1567
2021-06-29,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 1,6535
2021-06-29,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 1,5086
2021-06-29,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 1,1831
2021-06-29,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 1,1263
2021-06-29,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 1,2403
2021-06-29,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 1,2234
2021-06-30,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 1,1296
2021-06-30,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 1,1746
2021-06-30,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 1,2705
2021-06-30,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 1,1133
2021-06-30,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 1,3032
2021-06-30,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 1,2749
2021-06-30,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 1,3489
2021-06-30,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 1,5230
2021-06-30,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 1,1108
2021-06-30,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 1,2449
2021-06-30,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 1,1261
2021-06-30,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 1,3774
2021-06-30,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 1,3257
2021-06-30,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 1,2102
2021-06-30,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 1,5087
2021-06-30,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 1,6201
2021-06-30,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 1,3985
2021-06-30,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 1,7004
2021-06-30,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 1,1371
2021-06-30,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 1,1455
2021-06-30,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 1,2080
2021-06-30,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 1,3556
2021-06-30,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 1,1922
2021-06-30,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 1,2458
2021-06-30,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 1,1567
2021-06-30,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 1,6543
2021-06-30,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 1,5093
2021-06-30,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 1,1832
2021-06-30,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 1,1268
2021-06-30,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 1,2405
2021-06-30,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 1,2236
2021-06-20,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1127
2021-06-20,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1432
2021-06-20,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 2,2153
2021-06-20,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 2,1036
2021-06-20,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 2,2802
2021-06-20,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 2,2402
2021-06-20,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3280
2021-06-20,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,4979
2021-06-20,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,979
2021-06-20,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2139
2021-06-20,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1009
2021-06-20,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 2,3143
2021-06-20,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 2,3027
2021-06-20,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 2,1839
2021-06-20,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 2,4755
2021-06-20,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 2,5838
2021-06-20,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 2,3194
2021-06-20,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 2,6458
2021-06-20,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 2,1162
2021-06-20,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 2,1289
2021-06-20,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 2,1638
2021-06-20,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 2,3173
2021-06-20,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 2,1636
2021-06-20,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 2,2144
2021-06-20,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 2,1338
2021-06-20,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 2,6031
2021-06-20,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 2,4652
2021-06-20,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 2,1647
2021-06-20,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 2,1079
2021-06-20,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 2,2092
2021-06-20,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 2,1975
2021-06-21,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1127
2021-06-21,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1432
2021-06-21,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 2,2153
2021-06-21,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 2,1036
2021-06-21,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 2,2802
2021-06-21,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 2,2402
2021-06-21,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3280
2021-06-21,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,4979
2021-06-21,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,980
2021-06-21,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2139
2021-06-21,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1009
2021-06-21,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 2,3143
2021-06-21,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 2,3027
2021-06-21,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 2,1839
2021-06-21,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 2,4755
2021-06-21,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 2,5838
2021-06-21,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 2,3194
2021-06-21,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 2,6458
2021-06-21,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 2,1162
2021-06-21,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 2,1289
2021-06-21,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 2,1638
2021-06-21,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 2,3173
2021-06-21,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 2,1636
2021-06-21,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 2,2144
2021-06-21,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 2,1338
2021-06-21,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 2,6031
2021-06-21,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 2,4652
2021-06-21,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 2,1647
2021-06-21,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 2,1079
2021-06-21,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 2,2092
2021-06-21,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 2,1975
2021-06-22,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1127
2021-06-22,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1432
2021-06-22,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 2,2153
2021-06-22,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 2,1036
2021-06-22,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 2,2802
2021-06-22,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 2,2402
2021-06-22,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3281
2021-06-22,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,4980
2021-06-22,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,980
2021-06-22,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2142
2021-06-22,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1009
2021-06-22,3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,LANSIA,Dosis 2,3143
2021-06-22,3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,LANSIA,Dosis 2,3027
2021-06-22,3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,LANSIA,Dosis 2,1839
2021-06-22,3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,LANSIA,Dosis 2,4758
2021-06-22,3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,LANSIA,Dosis 2,5838
2021-06-22,3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,LANSIA,Dosis 2,3194
2021-06-22,3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,LANSIA,Dosis 2,6459
2021-06-22,3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,LANSIA,Dosis 2,1162
2021-06-22,3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,LANSIA,Dosis 2,1289
2021-06-22,3172041006,JAKARTA UTARA,CILINCING,ROROTAN,LANSIA,Dosis 2,1638
2021-06-22,3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,LANSIA,Dosis 2,3173
2021-06-22,3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,LANSIA,Dosis 2,1637
2021-06-22,3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,LANSIA,Dosis 2,2144
2021-06-22,3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,LANSIA,Dosis 2,1339
2021-06-22,3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,LANSIA,Dosis 2,6032
2021-06-22,3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,LANSIA,Dosis 2,4655
2021-06-22,3172021001,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,LANSIA,Dosis 2,1647
2021-06-22,3172031005,JAKARTA UTARA,KOJA,TUGU SELATAN,LANSIA,Dosis 2,1080
2021-06-22,3172031002,JAKARTA UTARA,KOJA,TUGU UTARA,LANSIA,Dosis 2,2092
2021-06-22,3172021007,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,LANSIA,Dosis 2,1975
2021-06-23,3172051003,JAKARTA UTARA,PADEMANGAN,ANCOL,LANSIA,Dosis 2,1127
2021-06-23,3172041001,JAKARTA UTARA,CILINCING,CILINCING,LANSIA,Dosis 2,1432
2021-06-23,3172041004,JAKARTA UTARA,CILINCING,KALIBARU,LANSIA,Dosis 2,2154
2021-06-23,3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,LANSIA,Dosis 2,1036
2021-06-23,3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,LANSIA,Dosis 2,2802
2021-06-23,3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,LANSIA,Dosis 2,2402
2021-06-23,3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,LANSIA,Dosis 2,3281
2021-06-23,3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,LANSIA,Dosis 2,4980
2021-06-23,3172031001,JAKARTA UTARA,KOJA,KOJA,LANSIA,Dosis 2,980
2021-06-23,3172031003,JAKARTA UTARA,KOJA,LAGOA,LANSIA,Dosis 2,2142
2021-06-23,3172041003,JAKARTA UTARA,CILINCING,MARUNDA,LANSIA,Dosis 2,1009
